customer_id,first_name,last_name,gender,age,DOB,address,postcode,country,state,job_title,job_industry_category,past_3_years_bike_related_purchases,property_valuation,wealth_segment,tenure,deceased_indicator,owns_car,frequency,monetary,recency,% approved,clusters
1909,Drucill,Laurand,1,33,1984-12-11,9 Shelley Center,2170,Australia,NSW,Research Assistant II,Argiculture,32,7,Affluent Customer,13,0,1,6,3456.8,60.0,100.0,3
1910,Yovonnda,Warrior,1,58,1959-07-13,07273 Sundown Trail,2358,Australia,NSW,Systems Administrator I,Property,20,2,High Net Worth,14,0,1,3,907.4500000000004,18.0,100.0,2
1911,Hallsy,De Leek,0,37,1980-06-08,2 Maryland Drive,4227,Australia,QLD,Director of Sales,Manufacturing,22,7,Mass Customer,3,0,0,2,689.1099999999997,62.0,100.0,2
1912,Hall,Grouer,0,25,1992-11-04,3 Roth Place,2449,Australia,NSW,Account Coordinator,Manufacturing,36,2,High Net Worth,7,0,0,9,3286.0100000000007,39.0,100.0,3
1913,Tamiko,Fergie,1,44,1973-11-02,81856 Express Lane,2299,Australia,NSW,Dental Hygienist,Health,36,6,Mass Customer,17,0,1,13,3254.5300000000007,43.0,100.0,3
1914,Clyve,Sandwick,0,49,1968-06-21,5 Porter Road,4014,Australia,QLD,VP Product Management,Financial Services,72,6,Mass Customer,5,0,0,8,2248.169999999999,13.0,100.0,3
1915,Dusty,Tesimon,1,64,1953-10-12,59 Waywood Road,3163,Australia,VIC,Social Worker,Health,40,8,Mass Customer,12,0,1,5,2568.05,62.0,100.0,3
1916,Redd,O'Crowley,0,22,1995-03-05,6838 Anniversary Junction,2484,Australia,NSW,Computer Systems Analyst II,Retail,71,4,High Net Worth,7,0,1,7,4545.8,54.0,100.0,3
1917,Raquela,Schimpke,1,44,1973-07-28,90128 Caliangt Place,2484,Australia,NSW,Senior Sales Associate,Argiculture,7,4,Affluent Customer,8,0,1,7,5107.25,29.0,100.0,3
1918,Devin,Sandeson,2,40,,504 Mesta Lane,2261,Australia,NSW,Staff Accountant II,IT,83,8,Affluent Customer,10,0,0,5,3092.75,2.0,100.0,3
1919,Bartie,Hartburn,0,57,1960-12-23,9 Utah Road,4179,Australia,QLD,VP Product Management,Argiculture,40,8,Mass Customer,19,0,1,4,1841.25,45.0,100.0,3
1920,Rutter,Marlen,0,29,1988-01-06,00213 Atwood Pass,2340,Australia,NSW,Sales Associate,Financial Services,29,1,Mass Customer,13,0,0,1,90.09999999999997,70.0,100.0,2
1921,Cybill,Wakes,1,35,1982-12-03,7230 Montana Place,2777,Australia,NSW,Accountant III,,70,9,Mass Customer,17,0,0,1,64.50999999999999,41.0,100.0,2
1922,Ailene,Tomkies,1,48,1969-11-11,51763 Carey Place,3056,Australia,VIC,Speech Pathologist,,7,7,High Net Worth,5,0,1,3,1580.86,94.0,100.0,1
1923,Immanuel,Farlamb,0,47,1970-08-23,4 Susan Center,3170,Australia,VIC,Health Coach IV,Health,52,9,Mass Customer,9,0,0,4,3078.62,16.0,100.0,3
1924,Eolande,Kauscher,1,52,1965-12-01,745 Troy Avenue,2769,Australia,NSW,VP Product Management,,94,9,Mass Customer,14,0,1,3,1761.6800000000003,26.0,100.0,2
1925,Amaleta,Dickens,1,35,1982-01-28,6 Upham Place,4556,Australia,QLD,,,34,7,Mass Customer,7,0,1,7,2584.56,6.0,100.0,3
1926,Stefano,Menhenitt,0,60,1957-11-15,34694 Sugar Place,4740,Australia,QLD,Senior Cost Accountant,Financial Services,72,5,High Net Worth,10,0,1,5,4911.09,6.0,100.0,3
1927,Masha,Bibbie,1,42,1975-07-15,26876 Lyons Court,3166,Australia,VIC,Software Test Engineer I,Manufacturing,11,10,Affluent Customer,8,0,1,5,3658.13,91.0,100.0,3
1928,Sully,Dorling,0,40,1977-09-24,8308 Linden Place,2570,Australia,NSW,Chemical Engineer,Manufacturing,2,9,High Net Worth,13,0,1,2,879.48,35.0,100.0,2
1929,Elka,Crossgrove,1,31,1986-10-12,32708 Bluestem Alley,3976,Australia,VIC,Food Chemist,Health,79,7,Affluent Customer,20,0,0,6,1912.36,46.0,100.0,3
1930,Ambrose,Bleasby,0,21,1996-06-14,3542 Arkansas Place,3380,Australia,VIC,Speech Pathologist,Manufacturing,27,1,High Net Worth,3,0,0,5,2428.87,22.0,100.0,3
1931,Boris,Syres,0,44,1973-11-06,642 Anderson Circle,4132,Australia,QLD,Senior Developer,Health,85,5,Affluent Customer,6,0,0,3,384.07,24.0,100.0,2
1932,Sybila,Enefer,1,40,1977-01-03,8318 Continental Alley,3175,Australia,VIC,Librarian,Entertainment,98,7,Affluent Customer,3,0,1,8,4328.469999999998,90.0,100.0,3
1933,Ephraim,Fulep,0,37,1980-09-10,7202 Prairieview Court,2221,Australia,NSW,Automation Specialist I,Manufacturing,72,11,Affluent Customer,18,0,0,8,4271.390000000001,42.0,100.0,3
1934,Bryant,Tordiffe,0,54,1963-01-17,64610 Sachtjen Center,2575,Australia,NSW,Budget/Accounting Analyst IV,,70,10,Affluent Customer,14,0,1,6,2439.9400000000005,4.0,100.0,3
1935,Galvan,,0,43,1974-11-13,53 Muir Terrace,2170,Australia,NSW,Senior Sales Associate,,72,8,Mass Customer,9,0,0,6,3568.73,58.0,100.0,3
1936,Gisella,Scad,1,53,1964-07-08,710 Schiller Plaza,3338,Australia,VIC,Junior Executive,Manufacturing,36,1,Mass Customer,12,0,1,8,3553.7400000000007,78.0,100.0,3
1937,Renaud,Gahagan,0,43,1974-01-08,698 Old Gate Lane,2619,Australia,NSW,Quality Engineer,Health,69,3,Mass Customer,19,0,0,6,4274.780000000001,35.0,100.0,3
1938,Austin,Toopin,2,40,,4 Golden Leaf Road,4670,Australia,QLD,Automation Specialist IV,IT,47,2,Mass Customer,10,0,1,4,3014.0,230.0,100.0,1
1939,Pierce,Cheke,0,25,1992-05-03,1979 Arapahoe Trail,4701,Australia,QLD,Safety Technician I,,81,3,Mass Customer,8,0,1,2,201.54999999999995,77.0,100.0,2
1940,Gabriellia,Coulter,1,40,1977-03-02,1 Vernon Terrace,4226,Australia,QLD,Teacher,Manufacturing,52,6,High Net Worth,8,0,1,4,3259.4100000000008,77.0,100.0,3
1941,Dmitri,Eleshenar,0,25,1992-05-23,79862 Darwin Crossing,4215,Australia,QLD,Librarian,Entertainment,83,8,Mass Customer,2,0,0,4,3130.1900000000005,6.0,100.0,3
1942,Abe,Townby,0,30,1987-01-08,184 Hoepker Way,2197,Australia,NSW,Programmer Analyst II,Financial Services,0,9,High Net Worth,19,0,0,8,4675.19,17.0,100.0,3
1943,Armstrong,Style,0,32,1985-10-03,40 New Castle Avenue,2043,Australia,NSW,Senior Cost Accountant,Financial Services,35,11,Affluent Customer,13,0,1,3,357.78999999999974,300.0,100.0,1
1944,Gregory,Balchin,0,37,1980-07-30,9525 Johnson Place,3190,Australia,VIC,Programmer III,Argiculture,73,8,High Net Worth,8,0,1,5,1345.750000000001,6.0,100.0,3
1945,Griffin,Gisbourn,0,39,1978-07-10,8 Pearson Trail,2166,Australia,NSW,Software Test Engineer II,,88,9,High Net Worth,9,0,1,3,710.0699999999999,116.0,100.0,1
1946,Brannon,Gladman,0,58,1959-01-04,53 Dakota Court,2027,Australia,NSW,Systems Administrator III,,37,9,Mass Customer,8,0,0,13,4063.8200000000006,89.0,100.0,3
1947,Gretta,Patrone,1,54,1963-12-11,4262 Melvin Avenue,2759,Australia,NSW,Geologist II,Telecommunications,66,8,Affluent Customer,18,0,1,9,3974.81,36.0,100.0,3
1948,Elizabeth,Applewhaite,1,53,1964-06-08,4415 Dwight Center,2528,Australia,NSW,,Entertainment,30,7,Mass Customer,11,0,0,5,2425.34,169.0,100.0,1
1949,Onida,Cockshot,1,63,1954-05-10,1197 Carey Junction,2280,Australia,NSW,Legal Assistant,Manufacturing,9,7,Mass Customer,7,0,0,7,3586.710000000001,30.0,100.0,3
1950,Berne,Fulkes,0,54,1963-10-07,227 Havey Trail,2795,Australia,NSW,Web Developer II,Manufacturing,27,6,Affluent Customer,19,0,1,9,3817.14,7.0,100.0,3
1951,Rockie,MacCosty,0,17,2000-06-07,2 Manufacturers Parkway,3199,Australia,VIC,Health Coach II,Manufacturing,93,6,Mass Customer,2,0,1,8,4514.839999999999,119.0,100.0,3
1952,Patrica,Donativo,1,43,1974-01-29,9175 Stephen Drive,4035,Australia,QLD,Payment Adjustment Coordinator,Health,35,8,Mass Customer,9,0,1,10,2882.8,77.0,100.0,3
1953,Luisa,McGlue,1,39,1978-06-05,299 Pine View Parkway,3121,Australia,VIC,Paralegal,Financial Services,23,12,High Net Worth,12,0,0,7,3899.78,11.0,100.0,3
1954,Greg,Iacovo,0,50,1967-11-29,71 Orin Crossing,2155,Australia,NSW,VP Sales,Manufacturing,88,9,Affluent Customer,5,0,0,8,4938.280000000001,101.0,100.0,3
1955,Thornton,Vereker,0,37,1980-11-22,134 Knutson Street,2281,Australia,NSW,Environmental Specialist,,18,9,Mass Customer,11,0,0,3,1215.9199999999998,79.0,100.0,1
1956,Omero,Murra,0,23,1994-07-08,37 Mockingbird Street,4017,Australia,QLD,Human Resources Assistant I,Health,36,3,Affluent Customer,3,0,1,4,1267.19,34.0,100.0,2
1957,Gary,Eager,0,40,1977-09-19,00969 Gale Way,3108,Australia,VIC,Accountant IV,Property,1,10,Affluent Customer,4,0,0,10,5079.91,20.0,100.0,3
1958,Janina,Keme,1,32,1985-09-01,05665 Dottie Circle,2085,Australia,NSW,Professor,,62,11,Mass Customer,22,0,0,4,1090.7099999999998,70.0,100.0,1
1959,Arlen,Klossek,0,39,1978-09-18,83 Wayridge Circle,4152,Australia,QLD,Director of Sales,Health,3,9,Mass Customer,16,0,1,8,3479.2200000000003,142.0,100.0,1
1960,Falkner,Jochens,0,39,1978-07-03,8 Carioca Terrace,4007,Australia,QLD,Software Engineer II,,86,8,Mass Customer,10,0,1,3,2561.05,70.0,100.0,1
1961,Licha,Lyes,1,57,1960-11-22,5 Kenwood Road,2075,Australia,NSW,Physical Therapy Assistant,,10,11,Mass Customer,15,0,1,3,3361.6700000000005,26.0,100.0,3
1962,Paddie,Grunder,0,40,1977-11-01,29 Hansons Crossing,2318,Australia,NSW,Sales Representative,Retail,13,4,Mass Customer,22,0,1,2,758.6899999999998,94.0,100.0,1
1963,Syman,Trimnell,0,19,1998-03-18,493 Buell Point,4500,Australia,QLD,Biostatistician I,Argiculture,81,8,Mass Customer,4,0,1,2,1828.47,10.0,100.0,2
1964,Cara,Campbell-Dunlop,1,53,1964-06-19,7 Del Mar Crossing,4680,Australia,QLD,Mechanical Systems Engineer,Financial Services,60,7,Affluent Customer,9,0,1,6,4239.32,103.0,100.0,3
1965,Bendicty,Powrie,0,44,1973-12-14,7 Elgar Plaza,2250,Australia,NSW,Web Designer III,Retail,81,9,Mass Customer,3,0,1,5,2093.67,7.0,100.0,3
1966,Moshe,Nicholl,0,24,1993-10-31,425 Marquette Way,2116,Australia,NSW,,Financial Services,75,10,High Net Worth,3,0,0,6,1564.56,162.0,100.0,1
1967,Nomi,,1,32,1985-11-19,67104 Bunting Crossing,2043,Australia,NSW,Chemical Engineer,Manufacturing,88,9,Affluent Customer,17,0,1,5,4348.5,23.0,100.0,3
1968,Frederica,Hughman,1,23,1994-06-12,243 Raven Drive,4815,Australia,QLD,Librarian,Entertainment,31,3,Mass Customer,1,0,0,5,1810.03,160.0,100.0,1
1969,Dimitry,Kunkler,0,56,1961-07-06,248 School Park,3156,Australia,VIC,Teacher,IT,54,8,Mass Customer,19,0,1,6,2623.56,18.0,100.0,3
1970,Carl,Eyre,0,35,1982-08-23,5 Onsgard Plaza,3134,Australia,VIC,Desktop Support Technician,Manufacturing,51,10,Mass Customer,7,0,0,8,3660.48,1.0,100.0,3
1971,Mariel,Dyke,1,19,1998-02-10,38 Havey Place,3049,Australia,VIC,,Manufacturing,49,5,Mass Customer,4,0,1,7,4812.989999999999,63.0,100.0,3
1972,Obed,Pauler,0,28,1989-07-14,38 Armistice Alley,2018,Australia,NSW,,IT,12,8,Mass Customer,2,0,1,4,2792.5599999999995,1.0,100.0,3
1973,Fanni,Liffe,1,37,1980-01-11,34953 Oak Circle,2153,Australia,NSW,Media Manager IV,Financial Services,52,10,High Net Worth,5,0,0,4,3371.6900000000005,48.0,100.0,3
1974,Aharon,Moller,0,59,1958-06-15,18 Express Street,2165,Australia,NSW,Administrative Officer,,67,9,Mass Customer,15,0,1,5,1601.33,33.0,100.0,3
1975,Tommie,Midden,1,52,1965-10-19,04046 Summit Avenue,4217,Australia,QLD,Product Engineer,Health,39,9,Affluent Customer,4,0,0,2,79.15999999999997,109.0,100.0,1
1976,Letitia,Coan,1,42,1975-08-16,986 Hollow Ridge Crossing,3821,Australia,VIC,Product Engineer,Manufacturing,84,7,Mass Customer,11,0,0,6,1731.6299999999992,136.0,100.0,1
1977,Myrtia,Paschke,1,40,1977-10-04,4622 Dixon Junction,2048,Australia,NSW,,Manufacturing,28,8,Mass Customer,5,0,1,4,2080.25,61.0,100.0,3
1978,Marge,Skerm,1,62,1955-01-06,3563 Darwin Avenue,3095,Australia,VIC,Dental Hygienist,Health,53,9,Mass Customer,16,0,0,3,166.77999999999997,14.0,66.66666666666667,2
1979,Ephrem,Cariss,0,57,1960-05-15,38759 Butterfield Avenue,4305,Australia,QLD,Statistician III,Manufacturing,98,2,Mass Customer,11,0,1,5,4541.839999999999,34.0,100.0,3
1980,Kenneth,Viall,0,25,1992-06-20,67125 Melody Place,2747,Australia,NSW,Food Chemist,Health,97,8,High Net Worth,7,0,1,8,4822.390000000001,74.0,100.0,3
1981,Calv,Zelland,0,31,1986-01-30,31 Northwestern Court,2206,Australia,NSW,Sales Associate,,62,10,Affluent Customer,12,0,0,3,2291.9700000000003,90.0,100.0,1
1982,Julee,Hallewell,1,49,1968-03-30,8 Farwell Parkway,2428,Australia,NSW,Senior Cost Accountant,Financial Services,80,2,High Net Worth,16,0,1,8,3939.17,51.0,100.0,3
1983,Kimberlee,Soonhouse,1,54,1963-03-10,19 Barby Parkway,4127,Australia,QLD,Assistant Media Planner,Entertainment,6,4,Affluent Customer,18,0,1,4,3061.8,3.0,100.0,3
1984,Hewett,Alessandretti,0,18,1999-06-01,681 School Avenue,2077,Australia,NSW,Information Systems Manager,Health,70,10,Mass Customer,1,0,1,7,7256.08,49.0,100.0,3
1985,Chrysler,Longstaffe,1,39,1978-12-02,27 Dawn Lane,2233,Australia,NSW,Computer Systems Analyst I,,1,10,Mass Customer,16,0,1,7,2665.3,1.0,100.0,3
1986,Melania,Ruske,1,36,1981-12-30,366 International Way,2170,Australia,NSW,,Retail,53,8,Mass Customer,16,0,0,6,2436.69,45.0,100.0,3
1987,Jacobo,Rosenblum,0,61,1956-06-08,427 Rockefeller Drive,2093,Australia,NSW,Research Associate,Health,56,12,Affluent Customer,8,0,0,4,711.81,43.0,75.0,2
1988,Kelwin,Goldsmith,0,60,1957-04-15,5176 Division Hill,3216,Australia,VIC,Recruiting Manager,Property,27,5,Mass Customer,8,0,0,8,6006.399999999999,135.0,100.0,3
1989,Emalee,Guitel,1,44,1973-07-21,1 Raven Place,2160,Australia,NSW,Graphic Designer,Property,46,6,High Net Worth,17,0,1,4,1659.64,23.0,100.0,3
1990,Mira,Askham,2,40,,29 Delaware Pass,2567,Australia,NSW,Senior Financial Analyst,Financial Services,9,8,High Net Worth,10,0,0,8,2263.13,10.0,87.5,3
1991,Tobe,Godrich,0,24,1993-09-27,42554 Burrows Court,2117,Australia,NSW,Research Nurse,Health,35,10,Mass Customer,8,0,1,10,8256.080000000002,2.0,100.0,3
1992,Shanta,Attrill,1,22,1995-10-21,726 Warrior Center,2077,Australia,NSW,Web Developer I,Manufacturing,28,10,Mass Customer,3,0,1,10,6658.889999999999,141.0,100.0,3
1993,Agustin,Isworth,0,37,1980-07-27,500 Victoria Plaza,2147,Australia,NSW,Accounting Assistant II,,82,9,High Net Worth,3,0,1,8,2784.710000000001,75.0,100.0,3
1994,Gray,McLorinan,1,31,1986-04-25,35 Debra Way,3201,Australia,VIC,,Manufacturing,71,6,High Net Worth,11,0,0,6,3922.29,3.0,100.0,3
1995,Mabel,Sallter,1,48,1969-03-26,62965 Morningstar Junction,4109,Australia,QLD,Automation Specialist II,,6,9,Mass Customer,11,0,1,6,2094.59,126.0,100.0,1
1996,Filmer,Furby,0,32,1985-12-29,6698 Melody Crossing,4556,Australia,QLD,Structural Engineer,Manufacturing,4,8,Mass Customer,4,0,0,7,2525.4300000000007,14.0,100.0,3
1997,Tedmund,Simonsson,0,21,1996-09-27,05919 Morning Parkway,2034,Australia,NSW,Structural Engineer,,57,11,Mass Customer,5,0,0,5,2854.9700000000003,55.0,100.0,3
1998,Hamil,Britch,0,42,1975-03-26,6 Rockefeller Pass,3075,Australia,VIC,Media Manager IV,Manufacturing,13,7,High Net Worth,21,0,0,4,2715.83,157.0,100.0,1
1999,Raquel,Bamlett,1,55,1962-08-16,7875 Fieldstone Pass,4216,Australia,QLD,Nuclear Power Engineer,Manufacturing,6,10,Mass Customer,7,0,1,7,2424.3399999999992,4.0,100.0,3
2000,Kain,Rene,2,40,,59170 Westridge Junction,2147,Australia,NSW,Assistant Professor,IT,68,8,High Net Worth,10,0,1,3,999.0,45.0,100.0,2
2001,Mada,Martinho,1,40,1977-10-06,3 Bonner Point,2800,Australia,NSW,Analog Circuit Design manager,Manufacturing,21,4,Mass Customer,3,0,1,8,5347.870000000001,87.0,100.0,3
2002,Matilde,Hamsher,1,46,1971-06-20,113 Lien Place,2560,Australia,NSW,Mechanical Systems Engineer,Financial Services,55,6,Mass Customer,12,0,0,3,1637.46,98.0,100.0,1
2003,Lilli,Hargey,1,55,1962-06-21,064 Fallview Terrace,4500,Australia,QLD,Statistician III,Manufacturing,80,7,High Net Worth,8,0,1,2,214.3699999999999,220.0,100.0,1
2004,Brandy,Showering,0,54,1963-06-12,32 Sutteridge Trail,2470,Australia,NSW,Nuclear Power Engineer,Manufacturing,16,1,Affluent Customer,10,0,1,5,2909.67,47.0,100.0,3
2005,Marina,McElwee,1,39,1978-08-20,3984 Clove Street,3192,Australia,VIC,Accountant I,Manufacturing,41,10,High Net Worth,17,0,0,6,4047.83,6.0,100.0,3
2006,Hyacinthia,Tuley,1,18,1999-10-04,4 Rowland Plaza,2324,Australia,NSW,Senior Developer,Property,33,4,High Net Worth,2,0,1,5,2255.6100000000006,148.0,100.0,1
2007,Gail,Scarrisbrick,0,47,1970-04-13,5157 Maple Wood Circle,2537,Australia,NSW,Programmer I,Manufacturing,8,8,Mass Customer,15,0,1,3,4150.16,24.0,100.0,3
2008,Jamill,Cudd,0,24,1993-07-27,559 Blackbird Street,4580,Australia,QLD,Analyst Programmer,Financial Services,77,2,Mass Customer,3,0,1,7,2209.709999999999,30.0,85.71428571428571,3
2009,Neilla,Castrillo,1,57,1960-03-16,6466 Troy Street,2763,Australia,NSW,Staff Accountant IV,Health,19,8,Affluent Customer,19,0,1,7,2357.3500000000004,6.0,100.0,3
2010,Duff,Guyer,0,43,1974-01-31,7135 Ruskin Avenue,2563,Australia,NSW,Data Coordiator,Manufacturing,88,11,High Net Worth,7,0,1,5,2168.8,35.0,100.0,3
2011,Guthrie,MacAne,0,39,1978-01-22,5 Loftsgordon Avenue,2068,Australia,NSW,VP Sales,Manufacturing,68,12,High Net Worth,12,0,1,3,560.4800000000002,316.0,100.0,1
2012,Maisey,Lavell,1,45,1972-09-07,33 Del Mar Junction,2264,Australia,NSW,Health Coach I,Health,55,8,High Net Worth,4,0,0,5,2714.3,14.0,100.0,3
2013,Marge,Girault,1,22,1995-08-10,06069 Hayes Road,2099,Australia,NSW,Registered Nurse,Health,99,8,Affluent Customer,19,0,1,9,4367.1,16.0,88.88888888888889,3
2014,Sandye,Avraam,1,27,1990-05-25,828 Waubesa Pass,2234,Australia,NSW,Associate Professor,Manufacturing,49,10,Mass Customer,8,0,1,6,2872.41,55.0,100.0,3
2015,Charyl,Sibson,1,43,1974-02-19,1 Bobwhite Circle,2230,Australia,NSW,Health Coach IV,Health,6,9,Affluent Customer,7,0,0,6,2970.6000000000004,51.0,100.0,3
2016,Laraine,Merioth,1,19,1998-11-19,3 Memorial Junction,2126,Australia,NSW,Executive Secretary,Retail,89,11,Affluent Customer,1,0,1,6,2390.8900000000003,69.0,100.0,3
2017,Ezri,Sadry,0,22,1995-02-11,644 Mcbride Street,2086,Australia,NSW,Programmer II,Financial Services,67,11,Affluent Customer,6,0,1,5,3692.86,13.0,100.0,3
2018,Richie,Matts,0,54,1963-01-30,23700 Dennis Way,2075,Australia,NSW,Senior Developer,Financial Services,80,11,Affluent Customer,12,0,0,7,2335.54,36.0,100.0,3
2019,Neda,Perkis,1,64,1953-09-13,5795 Comanche Circle,4825,Australia,QLD,VP Marketing,Entertainment,48,2,High Net Worth,17,0,0,8,4781.229999999999,53.0,100.0,3
2020,Portia,Proudlock,1,46,1971-05-06,31 Scofield Trail,3020,Australia,VIC,Biostatistician IV,Property,50,8,Affluent Customer,14,0,1,7,4959.639999999999,44.0,100.0,3
2021,Ulrica,Abelwhite,2,40,,218 Elka Point,2176,Australia,NSW,Software Test Engineer I,IT,31,10,High Net Worth,10,0,1,2,90.22000000000004,126.0,100.0,1
2022,Mortimer,Iremonger,0,35,1982-07-03,5468 Moose Lane,2445,Australia,NSW,,IT,79,7,Affluent Customer,7,0,0,5,3955.17,14.0,100.0,3
2023,Marco,Denziloe,0,46,1971-01-11,174 Calypso Crossing,2770,Australia,NSW,Associate Professor,,15,7,High Net Worth,10,0,0,10,5132.78,14.0,100.0,3
2024,Elinor,Biggerstaff,1,17,2000-07-14,53358 David Circle,4306,Australia,QLD,VP Sales,IT,69,3,Mass Customer,2,0,1,6,3558.4100000000008,30.0,100.0,3
2025,Agosto,Thon,0,35,1982-04-15,0 3rd Road,4060,Australia,QLD,VP Quality Control,,59,9,Mass Customer,3,0,1,4,2183.55,139.0,100.0,1
2026,Anabelle,Rogerson,1,30,1987-09-18,9 Melvin Drive,2144,Australia,NSW,Structural Engineer,Property,62,7,Mass Customer,7,0,1,4,3447.44,147.0,100.0,1
2027,Whitney,Dahle,0,53,1964-09-02,9670 4th Point,2065,Australia,NSW,VP Product Management,,89,10,High Net Worth,10,0,0,7,3237.2499999999995,15.0,100.0,3
2028,Cathy,Parmley,1,41,1976-12-10,2228 Steensland Terrace,2148,Australia,NSW,Director of Sales,Retail,25,8,Affluent Customer,18,0,1,7,3648.33,41.0,100.0,3
2029,Charlie,Hastilow,0,25,1992-03-10,2 Thierer Place,4053,Australia,QLD,Nurse,Manufacturing,10,8,Mass Customer,7,0,0,9,4156.31,2.0,100.0,3
2030,Xymenes,Sprull,0,56,1961-01-09,23 Huxley Road,3064,Australia,VIC,Administrative Officer,Property,3,7,High Net Worth,15,0,0,4,4622.34,240.0,100.0,1
2031,Philbert,Albone,0,30,1987-01-21,34 3rd Place,3030,Australia,VIC,Geologist III,,99,8,Mass Customer,12,0,0,4,1998.3500000000004,20.0,100.0,3
2032,Theodore,Chicchelli,0,34,1983-09-09,63 Golf Crossing,2217,Australia,NSW,Quality Control Specialist,Property,98,8,Mass Customer,9,0,1,2,978.76,6.0,100.0,2
2033,Mar,Philippon,0,46,1971-08-31,1 Sloan Avenue,2176,Australia,NSW,Dental Hygienist,Health,36,10,High Net Worth,10,0,0,7,4458.72,12.0,100.0,3
2034,June,Haslam,1,43,1974-01-10,056 Pierstorff Alley,2040,Australia,NSW,Speech Pathologist,Manufacturing,87,11,Mass Customer,8,0,0,6,2438.2599999999998,90.0,100.0,3
2035,Kylie,Terese,0,38,1979-06-01,177 Anniversary Parkway,2428,Australia,NSW,Senior Developer,Health,40,7,Mass Customer,19,0,0,4,1405.9299999999998,128.0,75.0,1
2036,Alix,Gilliland,1,40,1977-04-29,18 Karstens Drive,2233,Australia,NSW,,,11,10,Mass Customer,17,0,0,12,6770.240000000001,26.0,100.0,3
2037,Irwin,Ryall,0,28,1989-01-04,6950 Morrow Street,2326,Australia,NSW,VP Marketing,IT,19,3,Mass Customer,6,0,0,4,2941.0700000000006,99.0,100.0,1
2038,Fae,Done,1,58,1959-11-26,8492 Autumn Leaf Center,3214,Australia,VIC,Structural Engineer,Financial Services,9,2,Mass Customer,5,0,1,4,3207.1700000000005,14.0,100.0,3
2039,Laureen,Blower,1,39,1978-03-26,91749 Portage Park,2528,Australia,NSW,Senior Developer,IT,38,8,High Net Worth,7,0,1,5,2094.48,200.0,80.0,1
2040,Gal,Scardafield,0,48,1969-09-05,45 Waubesa Lane,4213,Australia,QLD,VP Sales,Retail,25,9,Affluent Customer,12,0,1,2,1364.0500000000004,97.0,100.0,1
2041,Mort,Heath,0,60,1957-10-27,51739 Sundown Hill,2009,Australia,NSW,VP Accounting,Financial Services,52,9,Mass Customer,17,0,0,6,3799.8600000000006,81.0,100.0,3
2042,Bendix,Cooke,0,49,1968-08-14,95 Butterfield Circle,3352,Australia,VIC,Registered Nurse,Health,65,4,Mass Customer,17,0,0,3,2006.1800000000003,12.0,100.0,2
2043,Veronike,Clampett,1,40,1977-09-05,9 Porter Pass,4077,Australia,QLD,Software Consultant,,67,6,Mass Customer,7,0,0,5,3472.24,140.0,100.0,1
2044,Leyla,Eddington,1,19,1998-08-02,236 Fremont Alley,2156,Australia,NSW,Quality Engineer,Health,84,12,Mass Customer,1,0,1,5,3977.45,6.0,100.0,3
2045,Hermina,Franzel,1,33,1984-07-03,46031 Hudson Place,2075,Australia,NSW,VP Sales,Financial Services,15,11,High Net Worth,15,0,0,9,4267.67,56.0,88.88888888888889,3
2046,Charis,Maas,1,58,1959-07-27,8 Crowley Terrace,2760,Australia,NSW,Marketing Manager,,3,8,Mass Customer,13,0,1,9,9188.77,34.0,100.0,3
2047,Kirsten,Slegg,1,42,1975-04-13,50532 Hoard Center,4209,Australia,QLD,Paralegal,Financial Services,45,7,Affluent Customer,21,0,1,1,1215.34,280.0,100.0,1
2048,Sorcha,Genthner,1,57,1960-04-13,56 Sommers Point,2204,Australia,NSW,Financial Advisor,Financial Services,22,8,High Net Worth,13,0,0,7,5350.0,58.0,85.71428571428571,3
2049,Jud,Purchon,0,55,1962-02-12,0 Red Cloud Place,2217,Australia,NSW,Assistant Professor,Manufacturing,21,8,High Net Worth,5,0,0,6,2532.7200000000003,66.0,83.33333333333333,3
2050,Opal,Costa,1,63,1954-06-26,24951 Michigan Pass,2176,Australia,NSW,Business Systems Development Analyst,,22,10,Mass Customer,5,0,1,4,2099.4,7.0,100.0,3
